19.5692 27.52075
16.81864 24.9768
14.42993 22.61079
12.51045 21.99921
10.87875 20.06931
9.46379 18.356234
8.30496 16.767092
7.31989 15.589715
6.41532 13.304911
5.73956 13.452538
5.16552 13.159558

