trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
6	1	16.6467831135	30	2	6	2.96315789474	56.7207	3600.0	78.63	power	0.2	20	14
7	1	21.5603969097	30	2	6	2.96315789474	56.7207	3600.0	78.63	power	0.2	20	14
8	1	16.5780251026	30	2	6	2.96315789474	56.7207	3600.0	78.63	power	0.2	20	14
9	1	13.8068239689	30	2	6	2.96315789474	56.7207	3600.0	78.63	power	0.2	20	14
10	1	24.765250206	30	2	6	2.96315789474	56.7207	3600.0	78.63	power	0.2	20	14
1	1	17.9406278133	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
2	1	15.444327116	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
3	1	15.5826067924	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
4	1	15.4850509167	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
5	1	16.0843439102	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
6	1	22.8816840649	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
7	1	21.1172938347	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
8	1	14.025537014	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
9	1	14.8492941856	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
10	1	16.4839761257	32	2	6	3.00952380952	56.7207	3600.0	80.7	power	0.2	21	14
1	1	15.6712949276	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
2	1	15.2662239075	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
3	1	15.9653129578	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
4	1	19.8019609451	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
5	1	15.6842470169	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
6	1	19.9520139694	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
7	1	16.986620903	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
8	1	13.9960551262	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
9	1	16.2506761551	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
10	1	17.3466320038	33	2	6	3.1038961039	56.7207	3600.0	83.76	power	0.2	22	14
1	1	16.1550328732	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
2	1	14.8403179646	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
3	1	18.271239996	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
4	1	14.9720549583	34	2	6	3.19367588933	56.7207	3600.0	90.28	power	0.2	23	14
