trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
10	1	1666.86329794	9	3	5	2.44444444444	56.7207	3600.0	48.66	power	0.2	9	14
1	1	2582.51511788	11	4	5	2.46666666667	56.7207	3600.0	49.52	power	0.2	10	14
2	1	1796.09059381	9	4	7	3.0	56.7207	3600.0	49.82	power	0.2	10	14
3	1	2843.89074683	10	4	6	2.8	56.7207	3600.0	48.52	power	0.2	10	14
4	1	1819.82452202	9	3	7	3.15555555556	56.7207	3600.0	49.98	power	0.2	10	14
5	1	2214.46961117	9	4	8	3.33333333333	56.7207	3600.0	46.62	power	0.2	10	14
6	1	2225.66146207	9	4	7	2.97777777778	56.7207	3600.0	49.23	power	0.2	10	14
7	1	2285.67479491	10	4	5	2.53333333333	56.7207	3600.0	48.49	power	0.2	10	14
8	1	2122.22671604	9	3	7	3.06666666667	56.7207	3600.0	48.43	power	0.2	10	14
9	1	1786.23229504	9	2	7	3.22222222222	41.9991	3200.0	44.88	power	0.2	10	14
10	1	2661.88218689	9	4	6	2.8	56.7207	3600.0	49.08	power	0.2	10	14
1	1	3982.23035502	10	4	6	3.05454545455	56.7207	3600.0	49.77	power	0.2	11	14
2	1	4270.38850784	12	4	7	2.8	56.7207	3600.0	49.99	power	0.2	11	14
3	1	2578.83079982	12	5	7	3.01818181818	56.7207	3600.0	47.15	power	0.2	11	14
4	1	2453.28055811	10	4	8	3.41818181818	56.7207	3600.0	49.76	power	0.2	11	14
5	1	3295.491014	11	4	7	2.98181818182	56.7207	3600.0	49.45	power	0.2	11	14
6	1	3440.79393601	10	3	8	3.49090909091	41.9991	3200.0	45.61	power	0.2	11	14
7	1	4087.57513785	13	4	6	2.65454545455	41.9991	3200.0	44.29	power	0.2	11	14
8	1	2898.98395205	10	3	7	3.12727272727	41.9991	3200.0	45.31	power	0.2	11	14
9	1	4115.90763807	12	5	7	2.87272727273	56.7207	3600.0	49.22	power	0.2	11	14
10	1	1430.62777591	10	4	7	3.12727272727	56.7207	3600.0	49.03	power	0.2	11	14
1	1	2402.34503603	13	4	8	3.30303030303	56.7207	3600.0	49.96	power	0.2	12	14
2	1	3214.69475102	11	4	8	3.48484848485	56.7207	3600.0	49.89	power	0.2	12	14
3	1	6459.39903998	12	4	6	2.81818181818	41.9991	3200.0	47.03	power	0.2	12	14
4	1	2904.05078697	13	3	8	3.10606060606	41.9991	3200.0	45.02	power	0.2	12	14
5	1	3451.76719809	12	4	7	3.27272727273	56.7207	3600.0	49.94	power	0.2	12	14
6	1	4514.23092413	12	4	7	3.15151515152	56.7207	3600.0	49.91	power	0.2	12	14
7	1	7130.94440603	12	6	8	3.24242424242	56.7207	3600.0	49.56	power	0.2	12	14
8	1	3879.22717595	12	4	7	3.06060606061	41.9991	3200.0	44.77	power	0.2	12	14
9	1	3881.232687	11	3	10	3.9696969697	41.9991	3200.0	43.96	power	0.2	12	14
10	1	2450.59719586	12	5	8	3.34848484848	56.7207	3600.0	48.81	power	0.2	12	14
1	1	4027.82645202	13	4	9	3.53846153846	56.7207	3600.0	49.06	power	0.2	13	14
2	1	13080.9058552	13	7	8	3.4358974359	41.9991	3200.0	45.03	power	0.2	13	14
3	1	6067.83264995	14	4	8	3.38461538462	56.7207	3600.0	49.59	power	0.2	13	14
4	1	5813.14017701	15	6	7	2.97435897436	56.7207	3600.0	49.06	power	0.2	13	14
5	1	7278.0917871	14	5	7	3.12820512821	41.9991	3200.0	46.12	power	0.2	13	14
6	1	5351.9580369	13	3	7	3.20512820513	41.9991	3200.0	48.23	power	0.2	13	14
7	1	4710.84872007	14	4	8	3.46153846154	41.9991	3200.0	44.32	power	0.2	13	14
8	1	6263.44769001	14	4	5	2.82051282051	41.9991	3200.0	49.35	power	0.2	13	14
9	1	4587.28542089	14	3	8	3.30769230769	41.9991	3200.0	46.82	power	0.2	13	14
10	1	9005.40532899	14	5	5	2.74358974359	41.9991	3200.0	45.55	power	0.2	13	14
1	1	125.819622993	3	3	3	1.66666666667	56.7207	3600.0	39.05	power	0.1	4	14
2	1	100.41759181	3	2	2	1.5	56.7207	3600.0	40.5	power	0.1	4	14
3	1	100.348579168	3	2	3	1.66666666667	56.7207	3600.0	39.82	power	0.1	4	14
4	1	102.503644943	3	3	3	1.66666666667	56.7207	3600.0	39.05	power	0.1	4	14
5	1	107.136394024	3	3	3	1.66666666667	56.7207	3600.0	41.22	power	0.1	4	14
6	1	102.412688017	3	3	3	1.66666666667	56.7207	3600.0	39.05	power	0.1	4	14
7	1	124.832450867	3	3	3	1.66666666667	56.7207	3600.0	37.54	power	0.1	4	14
8	1	103.981539965	3	3	3	1.66666666667	56.7207	3600.0	38.74	power	0.1	4	14
9	1	100.322971821	3	2	3	1.66666666667	56.7207	3600.0	44.54	power	0.1	4	14
10	1	100.132770061	3	2	3	1.66666666667	56.7207	3600.0	39.82	power	0.1	4	14
1	1	205.339781046	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	14
2	1	254.078217983	4	3	3	1.8	56.7207	3600.0	40.67	power	0.1	5	14
3	1	204.371978998	4	2	3	1.8	56.7207	3600.0	47.18	power	0.1	5	14
4	1	274.77512598	4	3	3	1.8	56.7207	3600.0	40.83	power	0.1	5	14
5	1	260.33534193	4	3	4	2.0	56.7207	3600.0	41.21	power	0.1	5	14
6	1	185.555516005	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	14
7	1	249.305999041	4	3	4	2.0	56.7207	3600.0	42.72	power	0.1	5	14
8	1	229.422580957	4	3	3	1.8	56.7207	3600.0	40.83	power	0.1	5	14
9	1	252.122045994	4	3	3	1.8	56.7207	3600.0	43.98	power	0.1	5	14
10	1	201.153782129	4	2	3	1.8	56.7207	3600.0	41.8	power	0.1	5	14
1	1	346.768164158	6	3	3	1.8	56.7207	3600.0	44.14	power	0.1	6	14
2	1	383.404772043	5	3	3	1.86666666667	56.7207	3600.0	45.55	power	0.1	6	14
3	1	325.158460855	5	3	5	2.33333333333	56.7207	3600.0	40.37	power	0.1	6	14
4	1	278.242830038	5	3	4	2.06666666667	56.7207	3600.0	41.55	power	0.1	6	14
5	1	277.585534096	5	2	4	2.13333333333	56.7207	3600.0	43.95	power	0.1	6	14
6	1	400.263967037	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14
7	1	277.542445898	6	2	3	1.73333333333	56.7207	3600.0	46.36	power	0.1	6	14
8	1	403.790559053	5	3	4	2.06666666667	56.7207	3600.0	42.67	power	0.1	6	14
9	1	350.02690196	5	4	5	2.33333333333	56.7207	3600.0	39.28	power	0.1	6	14
10	1	372.962189913	6	2	3	1.73333333333	56.7207	3600.0	46.36	power	0.1	6	14
1	1	556.725024939	6	3	6	2.66666666667	56.7207	3600.0	43.61	power	0.1	7	14
2	1	596.22168088	7	3	4	2.0	56.7207	3600.0	43.57	power	0.1	7	14
3	1	532.593096018	8	3	4	1.90476190476	56.7207	3600.0	47.78	power	0.1	7	14
