num_workers	trial	runtime
1	1	1158.25425196
2	1	688.016800165
3	1	490.952852964
4	1	408.659333944
5	1	370.503422022
6	1	339.00402689
7	1	275.235752106
8	1	301.446377039
9	1	316.188148022
10	1	399.321356058
11	1	527.975803137
12	1	501.593389034
13	1	466.302929878
14	1	392.413151979
15	1	403.117583036
