trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
8	2	974.658619881	9	3	7	3.0	56.7207	3600.0	48.4	power	0.1	9	15
9	2	1192.39776397	8	4	7	3.05555555556	56.7207	3600.0	48.06	power	0.1	9	15
10	2	1103.84771895	9	3	5	2.44444444444	41.9991	3200.0	45.36	power	0.1	9	15
1	2	1603.38487411	9	3	5	2.38888888889	41.9991	3200.0	47.39	power	0.1	9	16
2	2	997.737217903	11	3	5	2.16666666667	56.7207	3600.0	49.95	power	0.1	9	16
3	2	1307.45121789	8	3	6	3.0	56.7207	3600.0	49.88	power	0.1	9	16
4	2	1227.56492114	10	3	5	2.33333333333	56.7207	3600.0	49.6	power	0.1	9	16
5	2	1502.09217	12	3	4	2.0	41.9991	3200.0	45.16	power	0.1	9	16
6	2	604.210398912	8	4	7	3.05555555556	56.7207	3600.0	45.91	power	0.1	9	16
7	2	664.892642021	8	4	6	2.88888888889	56.7207	3600.0	46.87	power	0.1	9	16
8	2	1042.5324769	9	3	5	2.5	56.7207	3600.0	49.57	power	0.1	9	16
9	2	1138.69616008	8	3	6	2.72222222222	56.7207	3600.0	49.63	power	0.1	9	16
10	2	1115.500072	8	3	6	2.88888888889	56.7207	3600.0	48.46	power	0.1	9	16
1	2	776.371443987	10	4	5	2.33333333333	56.7207	3600.0	49.78	power	0.1	9	17
2	2	1201.13483191	10	3	5	2.33333333333	56.7207	3600.0	49.93	power	0.1	9	17
3	2	1095.66427088	8	2	4	2.5	41.9991	3200.0	47.57	power	0.1	9	17
4	2	1557.55892897	8	4	6	2.83333333333	56.7207	3600.0	49.05	power	0.1	9	17
5	2	1034.18277097	9	3	6	2.55555555556	56.7207	3600.0	49.09	power	0.1	9	17
6	2	588.326097965	8	3	6	2.83333333333	56.7207	3600.0	48.43	power	0.1	9	17
7	2	880.736379862	9	3	6	2.61111111111	56.7207	3600.0	49.0	power	0.1	9	17
8	2	1084.3811059	9	4	5	2.5	56.7207	3600.0	48.7	power	0.1	9	17
9	2	1393.48962808	8	3	6	2.83333333333	56.7207	3600.0	49.86	power	0.1	9	17
10	2	1397.30628395	9	3	6	2.66666666667	56.7207	3600.0	48.58	power	0.1	9	17
1	2	863.048274994	9	3	5	2.33333333333	56.7207	3600.0	49.6	power	0.1	9	18
2	2	759.837494135	9	4	5	2.44444444444	56.7207	3600.0	48.78	power	0.1	9	18
3	2	1111.9761939	10	4	5	2.22222222222	56.7207	3600.0	47.81	power	0.1	9	18
4	2	511.305410147	8	4	7	3.05555555556	56.7207	3600.0	43.1	power	0.1	9	18
5	2	1998.08270192	10	5	6	2.44444444444	56.7207	3600.0	49.39	power	0.1	9	18
6	2	950.418632984	8	3	5	2.66666666667	56.7207	3600.0	49.36	power	0.1	9	18
7	2	1187.4551301	8	3	5	2.55555555556	56.7207	3600.0	49.84	power	0.1	9	18
8	2	1035.87090707	8	5	7	3.05555555556	56.7207	3600.0	46.26	power	0.1	9	18
9	2	998.322651148	10	4	5	2.27777777778	56.7207	3600.0	48.58	power	0.1	9	18
10	2	1138.74383116	8	4	6	2.83333333333	56.7207	3600.0	50.0	power	0.1	9	18
1	2	747.580533028	9	3	5	2.33333333333	56.7207	3600.0	49.97	power	0.1	9	19
2	2	645.124825001	8	3	8	3.33333333333	56.7207	3600.0	47.16	power	0.1	9	19
3	2	1439.59008694	9	4	5	2.5	56.7207	3600.0	48.9	power	0.1	9	19
4	2	1632.08383703	10	3	5	2.27777777778	56.7207	3600.0	49.72	power	0.1	9	19
5	2	888.258265018	8	2	7	3.05555555556	56.7207	3600.0	48.26	power	0.1	9	19
6	2	1306.53756404	10	4	5	2.27777777778	56.7207	3600.0	49.08	power	0.1	9	19
7	2	1649.09005189	8	5	7	3.0	56.7207	3600.0	48.62	power	0.1	9	19
8	2	1354.400069	9	3	5	2.5	56.7207	3600.0	49.81	power	0.1	9	19
9	2	816.623553991	10	2	5	2.27777777778	41.9991	3200.0	45.59	power	0.1	9	19
10	2	931.232486963	9	3	5	2.44444444444	56.7207	3600.0	49.65	power	0.1	9	19
1	1	1039.77298903	9	4	5	2.55555555556	56.7207	3600.0	48.64	power	0.1	9	10
2	1	1511.777987	11	3	5	2.16666666667	56.7207	3600.0	49.94	power	0.1	9	10
3	1	880.408455133	9	3	6	2.72222222222	56.7207	3600.0	49.65	power	0.1	9	10
4	1	896.248539925	9	3	6	2.61111111111	56.7207	3600.0	49.04	power	0.1	9	10
5	1	1493.59873104	10	3	5	2.27777777778	56.7207	3600.0	49.26	power	0.1	9	10
6	1	1333.51248908	10	3	5	2.33333333333	56.7207	3600.0	49.36	power	0.1	9	10
7	1	1254.49552608	10	3	6	2.55555555556	56.7207	3600.0	49.22	power	0.1	9	10
8	1	841.798819065	9	4	6	2.55555555556	56.7207	3600.0	48.95	power	0.1	9	10
9	1	697.662970066	8	4	6	2.72222222222	56.7207	3600.0	47.81	power	0.1	9	10
10	1	1913.0530231	9	4	5	2.38888888889	56.7207	3600.0	49.0	power	0.1	9	10
1	1	516.619460821	10	3	5	2.27777777778	56.7207	3600.0	49.97	power	0.1	9	11
2	1	826.324296951	9	3	5	2.44444444444	56.7207	3600.0	48.88	power	0.1	9	11
3	1	1278.237535	9	3	7	2.88888888889	56.7207	3600.0	48.6	power	0.1	9	11
4	1	1570.02769303	8	5	5	2.66666666667	56.7207	3600.0	48.11	power	0.1	9	11
5	1	1815.07090402	9	3	5	2.38888888889	56.7207	3600.0	49.93	power	0.1	9	11
6	1	1056.43655419	10	3	5	2.22222222222	56.7207	3600.0	49.88	power	0.1	9	11
7	1	1702.52619195	9	3	5	2.5	56.7207	3600.0	49.62	power	0.1	9	11
8	1	1020.06898904	10	4	5	2.33333333333	56.7207	3600.0	49.44	power	0.1	9	11
9	1	1329.70809078	10	4	5	2.27777777778	56.7207	3600.0	49.95	power	0.1	9	11
10	1	905.338557959	8	3	7	3.0	56.7207	3600.0	49.66	power	0.1	9	11
1	1	1596.43411994	9	3	5	2.5	56.7207	3600.0	49.67	power	0.1	9	12
2	1	1461.86851692	9	3	5	2.55555555556	56.7207	3600.0	49.69	power	0.1	9	12
3	1	1507.88144708	9	3	5	2.38888888889	56.7207	3600.0	49.52	power	0.1	9	12
4	1	1476.45362687	9	4	4	2.33333333333	56.7207	3600.0	49.16	power	0.1	9	12
5	1	861.33901	10	4	6	2.44444444444	56.7207	3600.0	49.2	power	0.1	9	12
6	1	1467.00808406	8	2	7	3.05555555556	56.7207	3600.0	48.47	power	0.1	9	12
7	1	1537.94356084	8	3	5	2.61111111111	56.7207	3600.0	49.22	power	0.1	9	12
8	1	646.323984861	8	5	7	3.16666666667	56.7207	3600.0	45.49	power	0.1	9	12
9	1	1812.13192892	8	3	6	2.77777777778	56.7207	3600.0	49.19	power	0.1	9	12
10	1	1704.39098001	9	3	7	2.88888888889	56.7207	3600.0	48.56	power	0.1	9	12
1	1	1097.61692095	8	3	6	2.83333333333	56.7207	3600.0	48.52	power	0.1	9	13
2	1	1612.07434988	10	3	6	2.44444444444	56.7207	3600.0	48.41	power	0.1	9	13
3	1	2100.98539805	9	3	5	2.5	41.9991	3200.0	44.11	power	0.1	9	13
4	1	1613.33080697	9	4	6	2.61111111111	56.7207	3600.0	48.86	power	0.1	9	13
5	1	1412.30720091	10	4	5	2.27777777778	56.7207	3600.0	49.52	power	0.1	9	13
6	1	1490.36242604	9	4	5	2.38888888889	56.7207	3600.0	49.45	power	0.1	9	13
7	1	1534.71273017	10	4	5	2.38888888889	56.7207	3600.0	48.81	power	0.1	9	13
8	1	629.887952089	9	3	6	2.61111111111	56.7207	3600.0	49.45	power	0.1	9	13
9	1	829.82437706	9	4	6	2.66666666667	56.7207	3600.0	48.14	power	0.1	9	13
10	1	712.295467138	9	2	6	2.77777777778	56.7207	3600.0	49.66	power	0.1	9	13
1	1	1831.93259192	9	4	6	2.55555555556	41.9991	3200.0	43.68	power	0.1	9	14
2	1	1876.80492783	10	3	5	2.33333333333	56.7207	3600.0	49.37	power	0.1	9	14
3	1	1517.77841115	9	4	5	2.38888888889	56.7207	3600.0	48.64	power	0.1	9	14
4	1	1921.63731194	9	4	6	2.61111111111	56.7207	3600.0	48.5	power	0.1	9	14
5	1	1512.85481811	9	3	5	2.5	41.9991	3200.0	44.82	power	0.1	9	14
6	1	1152.28836513	11	3	5	2.16666666667	56.7207	3600.0	50.0	power	0.1	9	14
7	1	2014.495013	9	4	5	2.5	56.7207	3600.0	48.55	power	0.1	9	14
8	1	991.76493001	10	3	6	2.44444444444	56.7207	3600.0	49.27	power	0.1	9	14
9	1	1810.93381691	8	3	6	2.66666666667	56.7207	3600.0	49.85	power	0.1	9	14
10	1	1930.18915606	9	3	6	2.77777777778	41.9991	3200.0	44.25	power	0.1	9	14
1	cradle	45967.040036	0	0	0	0	0	0	0	power	0.1	9	23
2	cradle	805.437757969	9	3	7	2.88888888889	56.7207	3600.0	49.79	power	0.1	9	23
3	cradle	71604.747524	0	0	0	0	0	0	0	power	0.1	9	23
4	cradle	778.692798138	10	3	5	2.27777777778	56.7207	3600.0	49.6	power	0.1	9	23
5	cradle	707.823472023	8	2	6	2.83333333333	56.7207	3600.0	49.6	power	0.1	9	23
6	cradle	592.616207123	9	3	5	2.44444444444	56.7207	3600.0	49.17	power	0.1	9	23
7	cradle	968.890661955	8	3	7	3.0	56.7207	3600.0	49.45	power	0.1	9	23
8	cradle	1287.81971192	10	3	6	2.55555555556	56.7207	3600.0	49.41	power	0.1	9	23
9	cradle	689.37340188	9	4	6	2.77777777778	56.7207	3600.0	45.89	power	0.1	9	23
10	cradle	4867.54427719	0	0	0	0	0	0	0	power	0.1	9	23
1	cradle	4773.68032408	0	0	0	0	0	0	0	power	0.1	9	24
2	cradle	1079.75093603	9	3	7	2.88888888889	56.7207	3600.0	48.8	power	0.1	9	24
3	cradle	1087.96480894	9	3	5	2.5	56.7207	3600.0	48.13	power	0.1	9	24
4	cradle	760.902910948	9	3	5	2.5	56.7207	3600.0	48.55	power	0.1	9	24
