trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
9	2	116.984375954	6	2	4	1.86666666667	56.7207	3600.0	44.68	network	0.2	6	14
10	2	89.9155650139	5	2	4	2.06666666667	56.7207	3600.0	46.04	network	0.2	6	14
1	1	184.619959116	5	3	4	2.13333333333	56.7207	3600.0	46.08	network	0.2	6	14
2	1	187.109661102	5	3	3	1.86666666667	56.7207	3600.0	46.1	network	0.2	6	14
3	1	245.561803102	5	4	4	2.06666666667	56.7207	3600.0	43.78	network	0.2	6	14
4	1	200.914332151	5	3	4	2.06666666667	56.7207	3600.0	44.93	network	0.2	6	14
5	1	226.786144018	5	2	3	1.86666666667	56.7207	3600.0	49.82	network	0.2	6	14
6	1	159.202936888	6	3	3	1.8	56.7207	3600.0	45.47	network	0.2	6	14
7	1	198.216742039	5	3	4	2.13333333333	56.7207	3600.0	42.68	network	0.2	6	14
8	1	173.693160057	6	3	3	1.8	56.7207	3600.0	45.72	network	0.2	6	14
9	1	161.761480093	5	3	4	2.13333333333	56.7207	3600.0	43.61	network	0.2	6	14
10	1	241.767983913	5	4	4	2.13333333333	56.7207	3600.0	41.06	network	0.2	6	14
1	cradle	62.4984428883	7	3	3	1.66666666667	56.7207	3600.0	46.77	network	0.2	6	14
2	cradle	61.92217803	5	2	4	2.13333333333	56.7207	3600.0	46.03	network	0.2	6	14
3	cradle	48.4260640144	5	2	5	2.33333333333	56.7207	3600.0	43.25	network	0.2	6	14
4	cradle	62.9537389278	7	3	3	1.66666666667	56.7207	3600.0	45.29	network	0.2	6	14
5	cradle	73.8278748989	5	2	4	2.13333333333	56.7207	3600.0	46.83	network	0.2	6	14
6	cradle	73.9158480167	6	2	4	1.86666666667	56.7207	3600.0	47.41	network	0.2	6	14
7	cradle	62.8154821396	5	2	5	2.33333333333	56.7207	3600.0	40.52	network	0.2	6	14
8	cradle	49.7223339081	5	2	4	2.13333333333	56.7207	3600.0	46.03	network	0.2	6	14
9	cradle	62.3824810982	7	3	3	1.66666666667	56.7207	3600.0	45.29	network	0.2	6	14
10	cradle	62.3237550259	6	2	4	1.86666666667	56.7207	3600.0	49.55	network	0.2	6	14
1	3	243.841192007	9	4	4	2.38888888889	56.7207	3600.0	47.37	network	0.1	9	14
2	3	261.830723047	9	4	5	2.5	56.7207	3600.0	46.93	network	0.1	9	14
3	3	160.53284502	10	4	4	2.16666666667	56.7207	3600.0	48.3	network	0.1	9	14
4	3	369.602904081	8	3	5	2.55555555556	41.9991	3200.0	44.75	network	0.1	9	14
5	3	242.932934999	11	4	4	2.05555555556	56.7207	3600.0	45.91	network	0.1	9	14
6	3	215.916124105	8	5	5	2.66666666667	56.7207	3600.0	43.62	network	0.1	9	14
7	3	337.148780823	10	3	4	2.22222222222	56.7207	3600.0	48.81	network	0.1	9	14
8	3	169.751578808	9	3	6	2.66666666667	56.7207	3600.0	47.27	network	0.1	9	14
9	3	507.740859032	9	3	4	2.33333333333	56.7207	3600.0	48.02	network	0.1	9	14
10	3	317.585289001	9	4	6	2.72222222222	56.7207	3600.0	44.75	network	0.1	9	14
1	2	215.310770035	10	3	5	2.33333333333	56.7207	3600.0	47.26	network	0.1	9	14
2	2	211.903433084	8	3	6	2.66666666667	56.7207	3600.0	45.05	network	0.1	9	14
3	2	306.615553856	9	3	5	2.38888888889	56.7207	3600.0	47.96	network	0.1	9	14
4	2	304.7321558	10	3	5	2.38888888889	56.7207	3600.0	47.29	network	0.1	9	14
5	2	184.260784864	10	3	6	2.55555555556	56.7207	3600.0	44.82	network	0.1	9	14
6	2	255.669718027	11	4	4	2.11111111111	56.7207	3600.0	45.12	network	0.1	9	14
7	2	351.887350798	10	3	4	2.22222222222	41.9991	3200.0	43.57	network	0.1	9	14
8	2	280.682307005	10	3	4	2.22222222222	56.7207	3600.0	48.52	network	0.1	9	14
9	2	209.752228975	9	4	6	2.72222222222	56.7207	3600.0	44.59	network	0.1	9	14
10	2	268.359679222	10	4	5	2.27777777778	56.7207	3600.0	47.35	network	0.1	9	14
1	1	574.105453968	9	5	5	2.38888888889	56.7207	3600.0	46.0	network	0.1	9	14
2	1	279.316723824	9	3	6	2.77777777778	56.7207	3600.0	44.34	network	0.1	9	14
3	1	450.865291834	11	4	4	2.11111111111	56.7207	3600.0	46.57	network	0.1	9	14
4	1	407.510114908	11	4	4	2.11111111111	56.7207	3600.0	49.33	network	0.1	9	14
5	1	473.669355154	9	4	5	2.38888888889	56.7207	3600.0	45.31	network	0.1	9	14
6	1	489.401718855	9	4	5	2.5	56.7207	3600.0	45.33	network	0.1	9	14
7	1	533.266132116	8	4	4	2.44444444444	56.7207	3600.0	47.78	network	0.1	9	14
8	1	622.264005899	8	5	6	2.72222222222	56.7207	3600.0	43.8	network	0.1	9	14
9	1	417.642333984	10	4	5	2.33333333333	56.7207	3600.0	46.76	network	0.1	9	14
10	1	461.104815006	10	3	4	2.22222222222	56.7207	3600.0	48.32	network	0.1	9	14
1	cradle	116.184013128	9	3	5	2.55555555556	56.7207	3600.0	46.73	network	0.1	9	14
2	cradle	159.100823879	8	4	6	2.83333333333	56.7207	3600.0	45.85	network	0.1	9	14
3	cradle	141.504299879	10	3	5	2.27777777778	56.7207	3600.0	47.1	network	0.1	9	14
4	cradle	132.64337492	9	3	7	2.88888888889	56.7207	3600.0	47.46	network	0.1	9	14
5	cradle	115.755818129	10	2	6	2.55555555556	56.7207	3600.0	42.33	network	0.1	9	14
6	cradle	209.674664974	10	4	5	2.38888888889	56.7207	3600.0	45.2	network	0.1	9	14
7	cradle	118.64430809	8	2	6	2.66666666667	56.7207	3600.0	47.57	network	0.1	9	14
8	cradle	169.069718838	10	2	5	2.38888888889	56.7207	3600.0	44.24	network	0.1	9	14
9	cradle	276.942800045	8	3	7	3.16666666667	56.7207	3600.0	45.28	network	0.1	9	14
10	cradle	132.157781839	11	3	4	2.11111111111	56.7207	3600.0	48.85	network	0.1	9	14
1	3	62.8025951385	5	3	4	2.06666666667	56.7207	3600.0	42.55	network	0.1	6	14
2	3	62.5792610645	5	3	4	2.06666666667	56.7207	3600.0	42.02	network	0.1	6	14
3	3	88.1767320633	5	2	4	2.13333333333	56.7207	3600.0	42.43	network	0.1	6	14
4	3	74.8693358898	6	4	4	1.86666666667	56.7207	3600.0	40.16	network	0.1	6	14
5	3	73.27637887	5	3	4	2.06666666667	56.7207	3600.0	43.85	network	0.1	6	14
6	3	74.8112549782	5	3	4	2.06666666667	56.7207	3600.0	41.77	network	0.1	6	14
7	3	63.3917319775	6	3	3	1.8	56.7207	3600.0	43.4	network	0.1	6	14
8	3	75.4474999905	6	3	3	1.8	56.7207	3600.0	42.11	network	0.1	6	14
