trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
8	cradle	2087.04345798	17	3	5	2.48717948718	41.9991	3200.0	49.42	power	0.1	13	14
9	cradle	2310.26242995	15	3	5	2.61538461538	41.9991	3200.0	48.1	power	0.1	13	14
10	cradle	2652.39387894	16	4	6	2.58974358974	41.9991	3200.0	44.44	power	0.1	13	14
1	1	349.589866161	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
2	1	315.848855972	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
3	1	357.222543955	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
4	1	325.58731389	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
5	1	335.215724945	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
6	1	344.226755857	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
7	1	336.168603182	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
8	1	356.254823923	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
9	1	361.298156023	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
10	1	284.949758053	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
1	cradle	208.957169056	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
2	cradle	225.076985121	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
3	cradle	182.682534933	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
4	cradle	216.169756889	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
5	cradle	181.127530098	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
6	cradle	189.545681	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
7	cradle	210.521449089	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
8	cradle	162.747969866	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
9	cradle	187.288800001	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
10	cradle	185.756793022	4	2	2	1.6	56.7207	3600.0	44.33	power	0.1	5	28
